"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_source.label"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Male","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2013",31.595,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2013",247.761,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2013",159.697,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2013",39.274,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Male","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2013",48.79,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2013",193.914,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2013",42.293,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2013",34.165,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2013",117.456,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2013",19.397,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2013",6.374,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2013",3.463,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2013",9.56,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2013",63.397,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2013",15.651,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Industry","2013",13.698,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): 12-14","Economic activity (Broad sector): Services","2013",34.049,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Total","2013",111.121,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Agriculture","2013",20.269,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Industry","2013",17.005,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","Children in employment by sex, age and economic activity (thousands)","LFS - Monthly Employment and Income Survey","Sex: Female","Age (Child labour bands): 15-17","Economic activity (Broad sector): Services","2013",73.848,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Total","2019",383.861,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Agriculture","2019",185.55,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Industry","2019",51.017,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Services","2019",128.198,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-17","Economic activity (Broad sector): Not classified","2019",19.096,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Total","2019",57.64,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Agriculture","2019",21.856,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Industry","2019",9.039,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Services","2019",22.711,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): '5-11","Economic activity (Broad sector): Not classified","2019",4.033,"Unreliable","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Total","2019",123.057,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","Children in employment by sex, age and economic activity (thousands)","HS - Continous Multi-Purpose Household Survey","Sex: Total","Age (Child labour bands): 12-14","Economic activity (Broad sector): Agriculture","2019",69.345,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
